rollout/ep_rew_mean,time/iterations,train/explained_variance,train/std,train/policy_loss,train/n_updates,train/entropy_loss,time/fps,rollout/ep_len_mean,time/time_elapsed,time/total_timesteps,train/value_loss,train/learning_rate
-35921.07425071,57900,0.0,1.9704316854476929,-6310.96435546875,57899,-6.253715515136719,480,100.0,602,289500,1276366.125,0.0007
-35764.833131449996,58000,1.1920928955078125e-07,1.9739758968353271,-5019.69482421875,57999,-6.261449337005615,480,100.0,603,290000,821922.5,0.0007
-35531.597181559984,58100,0.0,1.998990774154663,-4355.9921875,58099,-6.298112869262695,480,100.0,604,290500,611321.75,0.0007
-35339.78484022,58200,0.0,1.9782689809799197,-4185.79248046875,58199,-6.266416549682617,480,100.0,605,291000,661031.875,0.0007
-35114.49949450999,58300,0.0,1.9798178672790527,-4910.92529296875,58299,-6.2676429748535165,480,100.0,606,291500,1061402.75,0.0007
-34900.4458782,58400,0.0,1.9786996841430664,-4199.33056640625,58399,-6.270207405090332,481,100.0,607,292000,589656.1875,0.0007
-34758.73555121,58500,5.960464477539063e-08,1.9835485219955444,-5092.7236328125,58499,-6.279447078704834,481,100.0,608,292500,1002992.625,0.0007
-34753.090262159996,58600,-1.1920928955078125e-07,1.962752103805542,-5687.94140625,58599,-6.2470130920410165,481,100.0,608,293000,959275.4375,0.0007
-34674.14653936999,58700,0.0,1.9738962650299072,-5496.14404296875,58699,-6.260890483856201,481,100.0,609,293500,1039110.625,0.0007
-34637.638060690006,58800,0.0,1.9724525213241575,-4840.26171875,58799,-6.258383750915527,481,100.0,610,294000,777437.5,0.0007
-34495.47662188001,58900,-1.1920928955078125e-07,1.981097936630249,-5492.8017578125,58899,-6.271730899810791,481,100.0,611,294500,1111253.125,0.0007
-34532.16958837,59000,0.0,1.975902795791626,-5138.21484375,58999,-6.262708187103272,481,100.0,612,295000,958739.6875,0.0007
-34529.72592798,59100,5.960464477539063e-08,1.9721817970275881,-4373.3779296875,59099,-6.257424831390381,481,100.0,614,295500,746838.875,0.0007
-34495.08415434,59200,0.0,1.9765666723251345,-7902.33935546875,59199,-6.2679100036621085,481,100.0,615,296000,1361295.125,0.0007
-34575.15095646,59300,0.0,1.9835485219955444,-5652.93310546875,59299,-6.2760910987854,481,100.0,616,296500,804349.5,0.0007
-34626.73706026,59400,1.1920928955078125e-07,1.979748249053955,-5037.44140625,59399,-6.267131328582764,481,100.0,617,297000,753525.1875,0.0007
-34676.240623189995,59500,0.0,1.9717309474945068,-4374.42041015625,59499,-6.254876136779785,481,100.0,618,297500,561200.9375,0.0007
-34747.87094911,59600,0.0,1.966911792755127,-6080.04541015625,59599,-6.247815608978272,481,100.0,619,298000,1055358.25,0.0007
-34735.025472409994,59700,0.0,1.967621207237244,-5109.41796875,59699,-6.249112129211426,481,100.0,620,298500,888558.625,0.0007
-34807.007660639996,59800,1.1920928955078125e-07,1.9745965003967283,-5327.1103515625,59799,-6.260251522064209,481,100.0,621,299000,1052136.375,0.0007
-34876.043190330005,59900,0.0,1.970685362815857,-6275.01220703125,59899,-6.256400108337402,481,100.0,622,299500,937179.6875,0.0007
-34915.83371544001,60000,0.0,1.97150993347168,-4115.60888671875,59999,-6.256926536560059,481,100.0,623,300000,550098.0,0.0007
-34966.94716941001,60100,0.0,1.9669822454452517,-3581.490966796875,60099,-6.250510215759277,481,100.0,624,300500,403042.71875,0.0007
-35041.95266281001,60200,1.1920928955078125e-07,1.965165376663208,-4170.37841796875,60199,-6.2474727630615225,481,100.0,625,301000,594899.9375,0.0007
-35139.97473427001,60300,0.0,1.9753354787826536,-7652.1611328125,60299,-6.267412185668945,481,100.0,626,301500,1413122.375,0.0007
-35164.95330664,60400,0.0,1.9776804447174072,-4749.421875,60399,-6.269747734069824,481,100.0,627,302000,741791.5,0.0007
-35247.074070919996,60500,0.0,1.9854040145874023,-6447.7001953125,60499,-6.284029960632324,481,100.0,628,302500,903595.9375,0.0007
-35112.79241044,60600,0.0,1.976308226585388,-5914.37548828125,60599,-6.270140171051025,481,100.0,629,303000,949394.8125,0.0007
-35053.875840420005,60700,0.0,1.9770357608795168,-6525.8916015625,60699,-6.270663261413574,481,100.0,630,303500,1047448.625,0.0007
-34925.722468110005,60800,0.0,1.9774088859558103,-3758.61572265625,60799,-6.272117137908936,481,100.0,631,304000,427124.0,0.0007
-34878.46890588,60900,0.0,1.9743859767913816,-5618.54833984375,60899,-6.265151023864746,481,100.0,633,304500,946163.8125,0.0007
-34700.27789015,61000,5.960464477539063e-08,1.9701131582260127,-5105.75732421875,60999,-6.259274959564209,480,100.0,634,305000,878213.3125,0.0007
-34568.32767555,61100,5.960464477539063e-08,1.9717025756835935,-5894.748046875,61099,-6.260791778564452,480,100.0,635,305500,1037125.625,0.0007
-34414.990858799996,61200,0.0,1.9676656723022459,-4751.50537109375,61199,-6.253145217895508,480,100.0,636,306000,635446.0625,0.0007
-34231.212422669996,61300,-1.1920928955078125e-07,1.955872893333435,-4014.970458984375,61299,-6.234122276306152,480,100.0,637,306500,564024.9375,0.0007
-34081.766623560005,61400,0.0,1.9586811065673828,-4992.09619140625,61399,-6.2376861572265625,480,100.0,638,307000,874194.625,0.0007
-33926.834009390004,61500,0.0,1.961411714553833,-5616.05712890625,61499,-6.242323398590088,480,100.0,639,307500,1009685.625,0.0007
-33882.90654052,61600,0.0,1.9590909481048584,-4336.5439453125,61599,-6.239625930786133,480,100.0,640,308000,587713.9375,0.0007
-33811.822605940004,61700,0.0,1.966527223587036,-4531.8671875,61699,-6.24854040145874,480,100.0,641,308500,555850.6875,0.0007
-33694.098290559996,61800,0.0,1.9686897993087769,-6622.68115234375,61799,-6.256105422973633,480,100.0,642,309000,1081397.0,0.0007
-33663.58576477,61900,0.0,1.9722613096237185,-5437.59765625,61899,-6.258810520172119,480,100.0,643,309500,856377.625,0.0007
-33565.67620797,62000,0.0,1.9816923141479488,-4547.0888671875,61999,-6.2702574729919425,480,100.0,644,310000,740316.3125,0.0007
-33528.67273016001,62100,0.0,1.9719991683959959,-7076.71875,62099,-6.260038375854492,480,100.0,645,310500,950631.4375,0.0007
-33312.57283636,62200,5.960464477539063e-08,1.978360056877136,-2952.38720703125,62199,-6.267009258270264,480,100.0,647,311000,261969.953125,0.0007
-33141.913842290014,62300,0.0,1.970391631126404,-4578.44921875,62299,-6.256359100341798,480,100.0,648,311500,642570.0,0.0007
-32986.65404565,62400,5.960464477539063e-08,1.9776467084884644,-4258.10498046875,62399,-6.268168449401856,480,100.0,649,312000,565153.4375,0.0007
-32818.93074417999,62500,5.960464477539063e-08,1.9782116413116453,-3933.389404296875,62499,-6.2683844566345215,480,100.0,650,312500,611027.3125,0.0007
-32708.18332616,62600,1.1920928955078125e-07,1.9840133190155032,-3524.57275390625,62599,-6.279558181762695,480,100.0,651,313000,447185.71875,0.0007
-32517.37106178001,62700,0.0,1.9954408407211304,-5292.80712890625,62699,-6.2986578941345215,480,100.0,652,313500,707780.8125,0.0007
-32345.50902112,62800,-2.384185791015625e-07,1.9976352453231807,-5264.24658203125,62799,-6.3026676177978525,480,100.0,653,314000,798577.6875,0.0007
-32195.35062381999,62900,0.0,2.0031366348266597,-4652.0,62899,-6.311376094818115,480,100.0,654,314500,553332.4375,0.0007
-32062.42754824,63000,0.0,1.9988330602645876,-4498.8876953125,62999,-6.3038835525512695,480,100.0,655,315000,663745.6875,0.0007
-31896.4902221,63100,0.0,1.988481879234314,-3301.122802734375,63099,-6.282664299011231,480,100.0,656,315500,338420.3125,0.0007
-31756.20677087,63200,0.0,1.9860792160034182,-5120.26611328125,63199,-6.280447959899902,480,100.0,657,316000,627054.25,0.0007
-31627.97009506,63300,-1.1920928955078125e-07,1.993529319763184,-3336.341552734375,63299,-6.289065361022949,480,100.0,658,316500,414786.625,0.0007
-31456.09749356,63400,0.0,1.9853661060333248,-5890.470703125,63399,-6.2774314880371085,480,100.0,659,317000,957724.8125,0.0007
-31379.66565139,63500,0.0,1.9893760681152344,-3501.022705078125,63499,-6.283339023590088,480,100.0,660,317500,431568.3125,0.0007
-31113.74007208,63600,0.0,1.985746383666992,-3221.08984375,63599,-6.2768917083740225,480,100.0,662,318000,416413.21875,0.0007
-30882.27492645,63700,0.0,1.9836562871932983,-3116.259521484375,63699,-6.272899150848389,480,100.0,663,318500,400262.75,0.0007
-30780.2905356,63800,0.0,1.975611448287964,-4552.6103515625,63799,-6.259937286376952,480,100.0,664,319000,742295.9375,0.0007
-30606.600427700007,63900,0.0,1.975484848022461,-3499.864990234375,63899,-6.257648468017577,480,100.0,665,319500,482327.8125,0.0007
-30543.5551155,64000,0.0,1.9713815450668333,-5349.06201171875,63999,-6.256950378417969,480,100.0,666,320000,740120.0,0.0007
-30430.36818721,64100,-1.1920928955078125e-07,1.9713597297668457,-4111.82568359375,64099,-6.25512170791626,480,100.0,667,320500,575161.9375,0.0007
-30403.03493356,64200,0.0,1.9790935516357424,-3576.035888671875,64199,-6.265948295593263,480,100.0,668,321000,396121.1875,0.0007
-30372.50957197,64300,0.0,1.9882545471191408,-3692.09375,64299,-6.278850078582764,480,100.0,669,321500,552226.0,0.0007
-30415.092287989995,64400,0.0,1.9839050769805908,-6469.84375,64399,-6.2717695236206055,480,100.0,670,322000,1370619.625,0.0007
-30401.66647813,64500,0.0,1.9896512031555176,-4436.3837890625,64499,-6.279730796813965,480,100.0,671,322500,666428.25,0.0007
-30487.4110964,64600,0.0,1.9753823280334477,-2742.098876953125,64599,-6.2590837478637695,480,100.0,672,323000,272791.0,0.0007
-30632.985312879995,64700,0.0,1.9796632528305051,-7327.97021484375,64699,-6.2642927169799805,480,100.0,673,323500,1286215.625,0.0007
-30930.04942625,64800,0.0,1.9827650785446167,-5555.02734375,64799,-6.269888877868652,480,100.0,674,324000,853587.1875,0.0007
-31143.96561703,64900,0.0,1.977642059326172,-5920.4697265625,64899,-6.259875297546388,480,100.0,675,324500,1089526.875,0.0007
-31366.74196295,65000,0.0,1.9728658199310305,-4374.44140625,64999,-6.25396203994751,480,100.0,676,325000,588570.8125,0.0007
-31670.58576523,65100,0.0,1.967639684677124,-5343.2890625,65099,-6.248403549194336,480,100.0,677,325500,942010.9375,0.0007
-31970.50581821,65200,0.0,1.9672087430953982,-6574.28076171875,65199,-6.249411582946777,480,100.0,678,326000,878890.3125,0.0007
-32270.42710296,65300,0.0,1.9726904630661009,-5445.47509765625,65299,-6.252748012542725,480,100.0,679,326500,943619.8125,0.0007
-32492.033195270003,65400,0.0,1.981021881103516,-5480.75732421875,65399,-6.2627296447753915,480,100.0,680,327000,1145236.625,0.0007
-32725.174002099997,65500,0.0,1.977790355682373,-5103.47607421875,65499,-6.254976749420166,480,100.0,681,327500,897415.8125,0.0007
-32986.14277813,65600,0.0,1.968822717666626,-3542.247802734375,65599,-6.24412727355957,480,100.0,682,328000,466604.21875,0.0007
-33301.82733506001,65700,0.0,1.9787105321884155,-3948.27197265625,65699,-6.261569023132324,480,100.0,683,328500,484287.40625,0.0007
-33517.79978244,65800,0.0,1.976052045822144,-4007.450927734375,65799,-6.256808280944824,480,100.0,684,329000,628026.4375,0.0007
-33812.730960509994,65900,1.1920928955078125e-07,1.9575505256652832,-5093.50048828125,65899,-6.2301926612854,480,100.0,685,329500,742341.9375,0.0007
-33929.7952005,66000,0.0,1.955450773239136,-3340.693115234375,65999,-6.23045539855957,480,100.0,686,330000,340463.8125,0.0007
-34128.07037085,66100,0.0,1.9550132751464844,-4106.51416015625,66099,-6.230189323425293,480,100.0,687,330500,636842.1875,0.0007
-34292.28333141,66200,0.0,1.9512107372283936,-4399.20361328125,66199,-6.220325469970702,480,100.0,688,331000,760993.4375,0.0007
-34416.76105105,66300,0.0,1.9601644277572632,-5506.5830078125,66299,-6.2351393699646,480,100.0,689,331500,1020827.625,0.0007
-34438.93110003001,66400,0.0,1.969605803489685,-3039.278564453125,66399,-6.248654842376709,480,100.0,690,332000,379609.21875,0.0007
-34431.054279920005,66500,1.1920928955078125e-07,1.9698708057403564,-3057.45849609375,66499,-6.253335475921631,480,100.0,691,332500,300063.0625,0.0007
-34411.84040669,66600,0.0,1.970587491989136,-5239.4541015625,66599,-6.253987789154053,480,100.0,692,333000,1017423.1875,0.0007
-34309.16082286999,66700,0.0,1.9759435653686523,-6553.8759765625,66699,-6.264925003051758,480,100.0,693,333500,908746.5,0.0007
-34039.858488080004,66800,0.0,1.9807822704315183,-2513.101318359375,66799,-6.265944480895996,480,100.0,694,334000,289759.25,0.0007
-33892.40863469,66900,0.0,1.9756841659545896,-4156.482421875,66899,-6.259202480316162,480,100.0,695,334500,621910.8125,0.0007
-33630.72981212,67000,1.1920928955078125e-07,1.9920047521591189,-3452.50390625,66999,-6.284578323364258,480,100.0,697,335000,408709.9375,0.0007
-33330.69159736,67100,0.0,2.0037882328033447,-5104.79052734375,67099,-6.3010005950927725,480,100.0,698,335500,894591.4375,0.0007
-33107.704991980005,67200,0.0,2.0063846111297607,-6527.49755859375,67199,-6.307900905609131,480,100.0,699,336000,1010734.6875,0.0007
-32868.30368281,67300,0.0,2.0037679672241206,-3691.67578125,67299,-6.303586959838867,480,100.0,700,336500,432041.8125,0.0007
-32683.793901629993,67400,0.0,2.0039334297180176,-4922.64697265625,67399,-6.306037425994872,480,100.0,701,337000,625524.8125,0.0007
-32404.63220538,67500,0.0,2.00771164894104,-3519.647705078125,67499,-6.312232971191406,480,100.0,702,337500,495654.75,0.0007
-32162.81619138,67600,0.0,2.0010464191436768,-4156.85498046875,67599,-6.3032050132751465,480,100.0,703,338000,565446.625,0.0007
-31864.17363763,67700,-1.1920928955078125e-07,2.0000715255737305,-4249.31494140625,67699,-6.300434112548827,480,100.0,704,338500,655120.6875,0.0007
-31632.56334906,67800,0.0,1.9997673034667969,-3191.579345703125,67799,-6.298142910003662,480,100.0,705,339000,404855.90625,0.0007
-31375.789730879995,67900,5.960464477539063e-08,1.9937223196029663,-4564.90234375,67899,-6.2913455963134775,480,100.0,706,339500,600001.125,0.0007
-31281.04397737,68000,0.0,1.9895682334899905,-4438.5830078125,67999,-6.286530494689941,480,100.0,707,340000,601588.625,0.0007
-31067.53385039,68100,1.1920928955078125e-07,1.9903676509857176,-4080.01953125,68099,-6.290578842163086,480,100.0,708,340500,369080.5625,0.0007
-30902.55693136,68200,0.0,2.001676321029663,-6138.29052734375,68199,-6.3085036277771,480,100.0,709,341000,1025458.9375,0.0007
-30808.55229222,68300,-1.1920928955078125e-07,2.0094103813171387,-4001.232177734375,68299,-6.32230281829834,480,100.0,710,341500,441537.3125,0.0007
-30800.32449495,68400,0.0,2.00393295288086,-3212.554443359375,68399,-6.313441753387451,480,100.0,711,342000,391919.9375,0.0007
-30801.67952178,68500,-1.1920928955078125e-07,1.9921759366989136,-3033.016357421875,68499,-6.295968055725098,480,100.0,712,342500,308165.65625,0.0007
-30781.352754920004,68600,0.0,1.9743490219116209,-4587.0205078125,68599,-6.27265739440918,480,100.0,713,343000,541667.0625,0.0007
-30862.59795318,68700,0.0,1.9666494131088257,-6894.1328125,68699,-6.259688377380371,481,100.0,714,343500,1321883.375,0.0007
-30977.83327232,68800,0.0,1.973652720451355,-4032.630615234375,68799,-6.267484664916992,481,100.0,715,344000,565911.75,0.0007
-31058.7680998,68900,0.0,1.9673373699188232,-5947.7392578125,68899,-6.260533332824707,481,100.0,716,344500,1165583.875,0.0007
-31224.241005209995,69000,1.1920928955078125e-07,1.9674336910247805,-4215.91748046875,68999,-6.263015270233153,481,100.0,717,345000,514537.15625,0.0007
-31373.33898342,69100,0.0,1.9480657577514648,-4825.51953125,69099,-6.231728553771973,481,100.0,718,345500,656153.25,0.0007
-31375.049311740004,69200,-1.1920928955078125e-07,1.9575380086898804,-3275.9375,69199,-6.243570804595947,481,100.0,719,346000,410865.15625,0.0007
-31453.22175483,69300,0.0,1.9670689105987549,-4894.8515625,69299,-6.260099411010742,481,100.0,720,346500,621934.1875,0.0007
-31541.486147400006,69400,0.0,1.9653499126434328,-3734.468017578125,69399,-6.253358364105225,481,100.0,721,347000,574808.9375,0.0007
-31742.80570689,69500,0.0,1.9686625003814695,-5197.73828125,69499,-6.257129192352295,480,100.0,722,347500,769572.375,0.0007
-31894.82495239,69600,0.0,1.97330379486084,-5871.3583984375,69599,-6.2652587890625,480,100.0,723,348000,969126.125,0.0007
-32047.886810920005,69700,0.0,1.977399826049805,-4366.4560546875,69699,-6.2710723876953125,480,100.0,724,348500,654657.5,0.0007
-32225.956230410004,69800,0.0,1.9744414091110232,-4023.274169921875,69799,-6.267606258392334,480,100.0,725,349000,736730.25,0.0007
-32340.39224167,69900,0.0,1.973684310913086,-4938.2236328125,69899,-6.2667903900146475,480,100.0,726,349500,822456.5,0.0007
-32522.77221255,70000,0.0,1.96846604347229,-5178.4970703125,69999,-6.260272026062013,480,100.0,727,350000,896131.625,0.0007
-32697.096634150006,70100,0.0,1.9643925428390503,-3921.817626953125,70099,-6.255500793457031,480,100.0,728,350500,529286.0625,0.0007
-33005.32853812,70200,0.0,1.9805757999420168,-5242.01025390625,70199,-6.280362129211426,480,100.0,729,351000,732350.9375,0.0007
-33202.68711669999,70300,0.0,1.98749577999115,-3479.118896484375,70299,-6.288602352142334,480,100.0,731,351500,467352.0625,0.0007
-33371.95488843,70400,0.0,1.9727295637130735,-2876.629150390625,70399,-6.269034862518311,480,100.0,732,352000,381329.15625,0.0007
-33440.6274215,70500,0.0,1.9738671779632568,-4737.138671875,70499,-6.269986629486084,480,100.0,733,352500,828823.1875,0.0007
-33580.18885111,70600,-1.1920928955078125e-07,1.9808621406555176,-4120.91552734375,70599,-6.281444072723389,480,100.0,734,353000,494920.0,0.0007
-33627.380538059995,70700,0.0,1.9584420919418333,-2767.121826171875,70699,-6.246994018554688,480,100.0,735,353500,317082.78125,0.0007
-33597.32490050001,70800,0.0,1.962931990623474,-5748.650390625,70799,-6.254213809967041,480,100.0,736,354000,1021651.4375,0.0007
-33473.19532444,70900,1.7881393432617188e-07,1.9640525579452517,-5370.46240234375,70899,-6.259875774383545,480,100.0,737,354500,571713.9375,0.0007
-33363.3606041,71000,-1.1920928955078125e-07,1.9631505012512207,-5401.14404296875,70999,-6.255740165710449,480,100.0,738,355000,698925.0,0.0007
-33260.10464731,71100,0.0,1.9664796590805051,-3838.48046875,71099,-6.256574630737305,480,100.0,739,355500,473534.90625,0.0007
-33283.322000090004,71200,0.0,1.949390292167664,-3388.863037109375,71199,-6.229063034057617,480,100.0,740,356000,451639.71875,0.0007
-33260.76637304001,71300,-1.1920928955078125e-07,1.9529581069946291,-4716.09521484375,71299,-6.237419128417969,480,100.0,741,356500,496032.65625,0.0007
-33231.67335124001,71400,-1.1920928955078125e-07,1.955893874168396,-4964.11572265625,71399,-6.240427970886231,480,100.0,742,357000,704538.9375,0.0007
-33130.808032789995,71500,0.0,1.965285062789917,-4313.44140625,71499,-6.2547607421875,480,100.0,743,357500,671210.8125,0.0007
-33080.68877442,71600,0.0,1.9741754531860352,-2976.71630859375,71599,-6.266212463378906,480,100.0,744,358000,373884.46875,0.0007
-33047.83630658,71700,0.0,1.9616098403930664,-5399.13720703125,71699,-6.251020431518555,480,100.0,745,358500,799794.1875,0.0007
